   6.8925648e+00   5.4307863e+00   5.3899703e+00   6.9731474e+00   6.4086673e+00   5.7935164e+00   5.7999467e+00   5.7794435e+00   6.6829122e+00   7.2104897e+00   5.5190902e+00   5.7150895e+00   5.6285280e+00   7.3039379e+00   5.1213915e+00   6.2401242e+00   2.9691032e+00   5.5849761e+00   7.0602416e+00   6.3316791e+00
   8.0052300e+00   5.1901213e+00   5.5493979e+00   6.9514560e+00   6.9213987e+00   6.1883767e+00   5.6679213e+00   6.3193203e+00   6.3457037e+00   6.5398706e+00   5.9536032e+00   6.2092341e+00   6.0662427e+00   7.1227230e+00   4.9957503e+00   6.1016793e+00   2.8039793e+00   5.4625515e+00   6.9345192e+00   5.8160235e+00
   6.9854757e+00   4.7347696e+00   5.5468499e+00   6.9261293e+00   7.5525725e+00   6.0444831e+00   5.4342888e+00   6.1933567e+00   6.1577173e+00   6.4757354e+00   5.6840421e+00   5.7412502e+00   6.2486566e+00   6.6081737e+00   5.2575895e+00   6.1598893e+00   3.1307121e+00   6.7488643e+00   6.9379357e+00   5.7962736e+00
   7.1363372e+00   5.8817457e+00   5.1925767e+00   6.9711771e+00   6.6030290e+00   6.9958413e+00   5.6144396e+00   6.3971415e+00   5.8663876e+00   6.6326301e+00   5.5889000e+00   6.1151594e+00   5.6145520e+00   6.2996274e+00   5.6578682e+00   7.1019714e+00   2.5801201e+00   6.0605157e+00   6.6018262e+00   5.9166340e+00
   6.3274054e+00   5.7320044e+00   5.4677839e+00   7.0627615e+00   6.5607938e+00   6.5316823e+00   5.6643220e+00   6.0983334e+00   5.9585457e+00   6.7287498e+00   5.1301017e+00   5.6513276e+00   6.0083280e+00   6.2667332e+00   5.4565984e+00   6.0393787e+00   2.8375449e+00   6.2282183e+00   6.7189145e+00   6.0268596e+00
   6.7823762e+00   4.9117242e+00   4.9729917e+00   6.9921068e+00   6.5730784e+00   6.4772194e+00   5.6382023e+00   5.3416742e+00   6.0309409e+00   6.6968415e+00   5.5386014e+00   6.0899939e+00   5.7496024e+00   6.4729768e+00   5.2305311e+00   6.7440769e+00   2.9602891e+00   5.3198754e+00   6.6630481e+00   6.0830448e+00
   6.4994662e+00   5.1744997e+00   5.5643262e+00   6.8256649e+00   6.2263804e+00   6.0494974e+00   6.1033483e+00   5.7445388e+00   5.9234066e+00   6.8054610e+00   5.4253090e+00   5.7983203e+00   6.1091241e+00   6.4482601e+00   5.1698383e+00   6.1878833e+00   2.7454538e+00   5.8161317e+00   7.2780454e+00   5.9676806e+00
   7.3027058e+00   5.6043501e+00   5.1877553e+00   7.0352589e+00   6.3735867e+00   6.2725480e+00   7.6301948e+00   5.6635066e+00   6.8196182e+00   6.6195539e+00   5.4670573e+00   5.8337116e+00   5.9152482e+00   7.1456329e+00   5.4938607e+00   5.9673558e+00   3.3976398e+00   5.7584510e+00   6.6076610e+00   5.8573202e+00
   7.1694704e+00   5.0285813e+00   5.4779994e+00   6.9827824e+00   6.2394708e+00   6.4266475e+00   5.6565976e+00   6.9893938e+00   6.0370245e+00   7.0677947e+00   7.2039059e+00   6.4414938e+00   5.6122204e+00   6.8142031e+00   5.2730998e+00   6.6693951e+00   3.0808051e+00   5.5597706e+00   6.6443685e+00   6.1746756e+00
   7.0419794e+00   5.3073153e+00   5.3191464e+00   7.4723676e+00   6.6608071e+00   6.1778405e+00   5.6277950e+00   5.5608367e+00   7.6564552e+00   6.6042138e+00   6.6082919e+00   5.9345864e+00   6.3681904e+00   6.6144392e+00   4.9961670e+00   6.1848587e+00   4.5232647e+00   5.4575885e+00   7.1180361e+00   7.0092424e+00
   6.8209782e+00   5.2089638e+00   5.5372198e+00   6.9955496e+00   6.4396637e+00   6.2538294e+00   5.5756370e+00   5.6368322e+00   6.0172055e+00   6.6791829e+00   5.5566112e+00   6.4501144e+00   6.0437750e+00   6.5454586e+00   5.1337237e+00   6.1877616e+00   2.8742152e+00   5.6334334e+00   6.7320101e+00   6.5704990e+00
   7.0595142e+00   5.0237450e+00   5.1583656e+00   6.5983385e+00   6.7656162e+00   6.2654304e+00   5.7775771e+00   5.4754570e+00   7.3077716e+00   7.0947544e+00   5.4438223e+00   5.8506328e+00   5.6273242e+00   6.9469600e+00   4.9919579e+00   6.3822580e+00   2.6222485e+00   6.1783547e+00   6.8717429e+00   6.0364835e+00
   6.8912760e+00   5.5432757e+00   5.2817168e+00   7.0396680e+00   6.6544280e+00   6.0141896e+00   5.5609269e+00   5.5142258e+00   6.2370928e+00   6.6402143e+00   5.4993955e+00   5.4377100e+00   5.6611210e+00   6.4506869e+00   4.7763335e+00   6.2822069e+00   2.8347791e+00   6.2392157e+00   6.7679036e+00   5.9960348e+00
   7.0261159e+00   5.8564188e+00   5.7787477e+00   7.1308710e+00   6.2888267e+00   6.2433093e+00   5.4022453e+00   5.3788137e+00   5.9910521e+00   6.7531876e+00   5.4101930e+00   5.5785138e+00   5.7462893e+00   6.9757160e+00   4.9331493e+00   7.2693822e+00   2.7588703e+00   5.3906162e+00   6.8771154e+00   6.1801711e+00
   6.9231300e+00   5.5997466e+00   5.3118252e+00   7.2758089e+00   6.6343137e+00   6.3478929e+00   5.6683795e+00   5.5102943e+00   6.2088415e+00   6.2598698e+00   5.6221999e+00   5.7824605e+00   5.9202541e+00   6.5435204e+00   5.3479361e+00   6.1671655e+00   2.5128827e+00   5.1757845e+00   6.8739895e+00   6.6396110e+00
   7.1176580e+00   5.3532386e+00   5.2785673e+00   6.7769999e+00   6.3210151e+00   6.0839348e+00   5.8597235e+00   5.8681349e+00   6.1668375e+00   6.6144554e+00   5.2479536e+00   5.8331699e+00   5.2358770e+00   6.3969867e+00   4.9534084e+00   6.2915558e+00   2.3373886e+00   5.5357319e+00   6.9420554e+00   6.3601185e+00
   7.0482230e+00   5.2337135e+00   5.1753865e+00   7.1704719e+00   6.6055012e+00   6.5084529e+00   5.7174489e+00   5.6672917e+00   6.1212866e+00   6.5959055e+00   5.4200811e+00   5.7650388e+00   5.6005224e+00   6.6013861e+00   5.0269825e+00   6.1592737e+00   2.9848727e+00   5.3003167e+00   6.9667432e+00   6.0243533e+00
   7.4810664e+00   6.3708340e+00   6.1285834e+00   7.1225177e+00   6.3941545e+00   6.3040746e+00   5.2961316e+00   5.5982919e+00   6.4551169e+00   7.2115057e+00   5.1049550e+00   5.8229721e+00   5.7319997e+00   7.2186254e+00   5.1531685e+00   5.8476141e+00   3.0075316e+00   6.1602391e+00   8.1243513e+00   5.9822637e+00
   7.1096872e+00   5.4381976e+00   5.1023826e+00   7.1447104e+00   6.4858835e+00   6.1697133e+00   5.7224118e+00   5.4587865e+00   6.1947092e+00   6.2762286e+00   5.0958724e+00   5.5713013e+00   5.5354694e+00   6.9791443e+00   5.3169528e+00   6.3212839e+00   2.7437694e+00   5.2961008e+00   6.9286235e+00   6.0087591e+00
   7.5348198e+00   5.3001887e+00   5.1603473e+00   7.0912483e+00   6.6136693e+00   6.5746217e+00   6.4546217e+00   5.7615436e+00   6.3433946e+00   6.5208079e+00   5.8268970e+00   5.8913849e+00   5.7292176e+00   7.4143448e+00   5.1324006e+00   6.2884414e+00   2.8797399e+00   5.4021572e+00   7.3333510e+00   6.6901530e+00
   7.2296766e+00   5.2173602e+00   5.3203906e+00   7.0021064e+00   6.4674989e+00   6.3414577e+00   5.5930431e+00   5.9535350e+00   5.9258960e+00   6.6848185e+00   5.4605466e+00   6.4999392e+00   5.4274940e+00   6.1919539e+00   5.1821311e+00   6.2957926e+00   2.9928056e+00   5.5659781e+00   6.9486211e+00   7.0419402e+00
   7.6388160e+00   5.1060607e+00   5.1706905e+00   7.1586395e+00   6.4914465e+00   6.2587292e+00   5.7841836e+00   5.5199503e+00   5.8810600e+00   6.3188638e+00   5.2701161e+00   5.7849161e+00   5.3539253e+00   9.2392764e+00   5.2149577e+00   6.2589170e+00   2.9550152e+00   5.3339780e+00   6.7653449e+00   6.5781369e+00
   6.8524302e+00   5.7931390e+00   5.2210040e+00   6.9989303e+00   6.5097290e+00   6.1443703e+00   5.6753358e+00   5.8477843e+00   6.0425612e+00   6.4286467e+00   5.6499507e+00   5.6511851e+00   5.6441019e+00   6.5284126e+00   6.0287466e+00   6.3453932e+00   2.8402319e+00   5.5133420e+00   7.3519006e+00   6.1035189e+00
   7.0961059e+00   5.1390619e+00   5.2979477e+00   6.8158649e+00   6.7795727e+00   6.4257592e+00   5.3654092e+00   5.6665470e+00   6.1017090e+00   6.9146007e+00   5.6711736e+00   5.6197130e+00   5.8115551e+00   6.4988388e+00   6.9878519e+00   6.2268010e+00   3.0204236e+00   5.4687337e+00   6.9078287e+00   6.2343468e+00
   7.0202882e+00   5.0420085e+00   5.9468670e+00   8.5341994e+00   6.5340151e+00   6.7702741e+00   5.4946338e+00   5.9261576e+00   5.9643211e+00   6.6112776e+00   5.8212740e+00   5.7692527e+00   5.2020004e+00   6.5404246e+00   4.9865915e+00   6.2851971e+00   3.0828154e+00   5.1548164e+00   6.7682875e+00   6.1477407e+00
   6.6982310e+00   5.1445698e+00   5.3889378e+00   7.0625770e+00   6.4945538e+00   6.0958054e+00   5.2028858e+00   5.7651062e+00   6.5860216e+00   6.8904682e+00   5.7070015e+00   6.2014355e+00   5.8581723e+00   6.7198058e+00   5.7023723e+00   6.1794217e+00   3.2458919e+00   5.0369915e+00   6.8562958e+00   6.4192650e+00
   6.9316216e+00   5.6312626e+00   5.8842054e+00   7.1717754e+00   6.4342237e+00   6.2633089e+00   5.8518616e+00   5.7495594e+00   6.2379188e+00   6.9634537e+00   4.9353268e+00   5.8602004e+00   6.2039748e+00   6.7497160e+00   4.9773459e+00   6.3249329e+00   2.8047750e+00   5.6020597e+00   6.8708010e+00   5.7980801e+00
   6.6950274e+00   5.5737295e+00   6.0559398e+00   7.2723379e+00   6.4705106e+00   6.2293093e+00   5.5480220e+00   5.9804101e+00   6.2045928e+00   8.3701665e+00   5.2457638e+00   5.9513752e+00   5.8016712e+00   6.5309717e+00   5.5458054e+00   6.2398688e+00   2.6802146e+00   5.7444264e+00   6.7646697e+00   6.3349816e+00
   7.0055257e+00   5.3031237e+00   5.2794197e+00   6.9811213e+00   6.5158047e+00   6.2353987e+00   5.9922909e+00   5.8866237e+00   5.9195994e+00   6.5177035e+00   5.5345449e+00   5.3839937e+00   5.5449166e+00   6.4986965e+00   5.2961549e+00   6.2898298e+00   3.0603708e+00   5.4381523e+00   6.6086859e+00   7.1365509e+00
   7.4203838e+00   5.3456103e+00   5.2785415e+00   6.9190509e+00   6.3597004e+00   6.5763467e+00   5.6078355e+00   5.5726528e+00   6.2123754e+00   6.6561456e+00   5.9578198e+00   5.8172217e+00   5.6726077e+00   6.4758561e+00   5.2190290e+00   6.5374308e+00   2.9351813e+00   5.5048827e+00   6.7820484e+00   6.1909828e+00
   6.7385389e+00   5.1922842e+00   5.0348587e+00   7.2707276e+00   6.7425112e+00   6.3639851e+00   5.4246207e+00   5.6220454e+00   6.1558497e+00   6.6752225e+00   5.4626285e+00   5.9630615e+00   5.7628815e+00   6.8321678e+00   5.3201290e+00   6.2254624e+00   3.5413934e+00   5.4688913e+00   6.6469395e+00   6.8080684e+00
   6.6248959e+00   4.9995345e+00   5.3319503e+00   6.9907578e+00   6.0147327e+00   5.9627565e+00   5.9984707e+00   5.7911167e+00   6.1335897e+00   6.5764652e+00   6.0926313e+00   6.3235365e+00   5.6512194e+00   6.5313914e+00   5.1347313e+00   6.3558713e+00   2.9324494e+00   5.8563730e+00   6.7620947e+00   6.8579411e+00
   7.2891383e+00   5.4167143e+00   5.8512931e+00   6.8013383e+00   6.4254739e+00   6.2413269e+00   6.7175920e+00   5.6128575e+00   6.7746601e+00   6.2474014e+00   5.4333783e+00   6.1276766e+00   5.6131763e+00   6.5323328e+00   5.5947481e+00   6.3849521e+00   2.6923091e+00   5.7753938e+00   6.7617132e+00   6.3658692e+00
   7.0689688e+00   5.2236020e+00   5.1529969e+00   7.2779301e+00   6.4779099e+00   6.1765812e+00   5.6996382e+00   5.7878925e+00   7.6880898e+00   6.1878801e+00   5.5475391e+00   5.6806270e+00   5.6621872e+00   6.7755297e+00   5.5736181e+00   6.5036804e+00   2.8659153e+00   5.5267764e+00   7.8020593e+00   6.0522269e+00
   7.0132277e+00   4.7242784e+00   5.0943416e+00   7.1547984e+00   6.7780624e+00   6.2324922e+00   5.5967833e+00   5.6827314e+00   6.2297460e+00   6.5837841e+00   8.5561456e+00   6.2090097e+00   5.6489750e+00   6.4214581e+00   5.4764588e+00   6.9000112e+00   3.2161972e+00   6.1156533e+00   6.8323223e+00   6.3126734e+00
   6.9755339e+00   5.3021006e+00   5.0877316e+00   7.1106098e+00   7.2080982e+00   6.4625034e+00   5.8129354e+00   6.0492745e+00   6.1952464e+00   6.6978953e+00   5.4750125e+00   5.8396953e+00   5.3009929e+00   6.3265675e+00   5.0289705e+00   6.2692304e+00   2.9896179e+00   5.6272241e+00   7.3243648e+00   6.4757269e+00
   6.9569467e+00   5.3222250e+00   5.3903775e+00   7.0926594e+00   7.0033343e+00   6.3562479e+00   5.7301910e+00   5.5749333e+00   5.8989608e+00   6.3278302e+00   5.5082833e+00   5.6537919e+00   5.5641757e+00   6.6132979e+00   5.2170020e+00   6.3886309e+00   2.5860895e+00   5.1037724e+00   6.6129280e+00   6.3884611e+00
   7.7415728e+00   5.1777125e+00   5.5929043e+00   7.0685275e+00   6.5570499e+00   7.4332285e+00   5.5437162e+00   5.7064012e+00   6.1101620e+00   6.5075888e+00   5.6188999e+00   6.0420970e+00   5.5599647e+00   6.4323163e+00   5.8038725e+00   6.6511050e+00   3.5352962e+00   5.5083523e+00   6.7699384e+00   6.4014614e+00
   6.9269640e+00   5.0736551e+00   5.0797591e+00   6.8782109e+00   6.5567649e+00   6.3306111e+00   5.3027352e+00   5.0387175e+00   6.6839053e+00   7.4584857e+00   5.4766086e+00   5.3776817e+00   5.7543349e+00   6.3879716e+00   4.9827702e+00   6.5968395e+00   2.7598728e+00   5.8292931e+00   6.5267627e+00   6.4652829e+00
   7.0512718e+00   5.3049295e+00   5.0944352e+00   7.0704279e+00   6.8108667e+00   6.1070598e+00   5.5923833e+00   5.7121260e+00   6.0142375e+00   6.3112794e+00   5.3349160e+00   6.1260173e+00   7.1927611e+00   6.6118483e+00   5.0596573e+00   6.5260818e+00   2.8740533e+00   5.4854062e+00   6.9692892e+00   6.3278599e+00
   6.9593517e+00   5.0426148e+00   5.2770644e+00   6.7725726e+00   6.6214720e+00   6.6277609e+00   5.4388990e+00   5.8195392e+00   6.1986444e+00   6.1090887e+00   5.2175844e+00   5.6266887e+00   5.6117836e+00   6.2631004e+00   5.1310720e+00   6.2859114e+00   3.5648462e+00   5.2269364e+00   7.0453610e+00   6.1314398e+00
   7.1082764e+00   6.0829352e+00   4.9275707e+00   7.0058774e+00   6.5634936e+00   6.8018738e+00   5.2023415e+00   5.2200676e+00   5.9460293e+00   6.6453437e+00   5.3288838e+00   5.8858666e+00   5.4589691e+00   6.4670264e+00   4.7595606e+00   7.0202113e+00   3.1901958e+00   5.4941357e+00   6.9921323e+00   6.1734894e+00
   7.5505193e+00   5.0570891e+00   5.2505583e+00   7.0344099e+00   6.4455823e+00   6.2853460e+00   5.4114568e+00   5.5435921e+00   5.9339691e+00   6.3796408e+00   5.2771637e+00   5.6776259e+00   5.6549439e+00   6.5104067e+00   4.9845174e+00   7.2116407e+00   2.8487109e+00   5.3794235e+00   6.6882969e+00   6.5144918e+00
   7.0730392e+00   4.7471358e+00   4.9581605e+00   6.9415842e+00   6.4978952e+00   6.2287742e+00   5.6407161e+00   5.6967612e+00   6.0374836e+00   6.8339198e+00   5.1583332e+00   5.9326552e+00   5.3916065e+00   6.6320424e+00   6.1855162e+00   6.1453217e+00   2.8684404e+00   5.5149389e+00   6.9646683e+00   6.0331942e+00
   7.1072808e+00   5.1746682e+00   5.8978455e+00   6.8827984e+00   6.4015973e+00   6.1162150e+00   6.5768600e+00   6.0839543e+00   6.2278046e+00   6.6468482e+00   5.7209810e+00   5.6271261e+00   5.5772647e+00   7.0630150e+00   5.2037248e+00   6.0233234e+00   3.0496063e+00   5.6811357e+00   6.6964992e+00   5.8279364e+00
   6.6120870e+00   4.8375994e+00   5.4068432e+00   6.7376952e+00   6.5638537e+00   6.0396695e+00   5.3430200e+00   5.6047896e+00   6.0094131e+00   6.6902724e+00   5.3571580e+00   5.0662048e+00   5.9238961e+00   6.5392650e+00   5.2878712e+00   6.9070392e+00   3.0069156e+00   5.2816355e+00   6.7809194e+00   6.0636920e+00
   7.3264045e+00   6.0087713e+00   5.4774272e+00   7.2814740e+00   6.2754963e+00   6.9034464e+00   6.6665933e+00   6.0342161e+00   6.1541665e+00   6.4070124e+00   5.2780195e+00   5.8739309e+00   5.6153057e+00   6.5685306e+00   5.9201714e+00   6.2252065e+00   2.9078867e+00   5.3770225e+00   6.9173067e+00   7.2427545e+00
   7.3407173e+00   5.3814632e+00   5.4190765e+00   7.3761095e+00   6.3754621e+00   6.4941404e+00   6.4229030e+00   5.8064054e+00   6.1219856e+00   6.4293766e+00   5.3853680e+00   5.2152903e+00   5.4644198e+00   6.3957480e+00   5.2382922e+00   6.2598449e+00   3.3931157e+00   5.2506077e+00   8.3178292e+00   6.3147464e+00
   7.1937886e+00   5.2106171e+00   5.0491022e+00   7.0370172e+00   6.5896863e+00   6.2451445e+00   5.5310418e+00   5.6239071e+00   5.5885439e+00   6.3745248e+00   5.4462707e+00   7.4273965e+00   5.8697837e+00   6.3501585e+00   5.7100473e+00   6.1126520e+00   2.9297283e+00   5.6102709e+00   6.8416300e+00   5.9755652e+00
   6.9926648e+00   5.0134293e+00   5.1541406e+00   7.5502179e+00   6.7543623e+00   6.5063847e+00   5.4898097e+00   5.7717121e+00   6.2303680e+00   6.5906354e+00   5.5500325e+00   5.6910900e+00   6.1045249e+00   6.5802989e+00   5.2036315e+00   6.2389525e+00   2.6053714e+00   5.5621433e+00   6.6635374e+00   6.3183165e+00
   6.9019492e+00   5.2601664e+00   4.9871186e+00   7.2566016e+00   6.3464635e+00   6.6427550e+00   6.0407313e+00   5.4223884e+00   6.0819080e+00   7.0576388e+00   5.2932115e+00   6.2892669e+00   5.5428020e+00   6.6841229e+00   5.2337807e+00   6.2532570e+00   3.4277717e+00   5.3701729e+00   7.2138228e+00   6.3565472e+00
   7.0470554e+00   5.5073004e+00   5.2230648e+00   7.0041543e+00   6.3539286e+00   6.2404057e+00   5.6859993e+00   5.9517909e+00   6.1017954e+00   6.6806147e+00   5.4147803e+00   6.3951205e+00   6.6358329e+00   6.4355446e+00   4.8988796e+00   6.1725887e+00   3.0062232e+00   5.3943552e+00   7.3172276e+00   8.3170042e+00
   7.0394956e+00   5.5297669e+00   5.0408224e+00   7.0097144e+00   6.4557350e+00   6.0539542e+00   5.6469767e+00   5.6063056e+00   6.0170283e+00   6.8679029e+00   5.2312648e+00   5.6434146e+00   5.4480908e+00   6.4761301e+00   5.0330993e+00   7.0042415e+00   2.8407671e+00   5.6004810e+00   6.7733041e+00   6.0928747e+00
   7.1191117e+00   4.9224351e+00   5.2014807e+00   7.1354936e+00   7.1427591e+00   6.1694130e+00   5.3862249e+00   6.0749935e+00   6.2304338e+00   6.5523808e+00   5.3912106e+00   5.6280630e+00   5.8579752e+00   6.5661353e+00   4.9049108e+00   6.6405225e+00   2.8779848e+00   5.6790248e+00   6.9772379e+00   6.3882621e+00
   7.0119044e+00   5.6005123e+00   5.2972478e+00   6.8839802e+00   6.3461485e+00   6.4689320e+00   5.9407041e+00   5.5241722e+00   6.0769448e+00   6.8025553e+00   5.2453093e+00   6.0841978e+00   5.7111215e+00   6.6474385e+00   5.2851996e+00   6.1953744e+00   3.4185347e+00   5.9358456e+00   6.6048313e+00   6.1280618e+00
   7.0262375e+00   7.5012422e+00   6.1386206e+00   7.1445129e+00   6.6148748e+00   6.4628780e+00   5.5258162e+00   5.6383652e+00   6.1314592e+00   6.6671376e+00   5.0601463e+00   5.6103845e+00   6.3882689e+00   6.6539509e+00   5.7397921e+00   6.7136792e+00   3.4191237e+00   5.5214430e+00   6.4709366e+00   6.1255965e+00
   7.0405453e+00   5.3110134e+00   5.2697129e+00   6.5947894e+00   6.9442462e+00   8.9410820e+00   5.7039645e+00   5.4917412e+00   5.9441843e+00   7.2173580e+00   5.3757207e+00   5.8266223e+00   5.7008934e+00   6.5755980e+00   5.5355460e+00   5.9260570e+00   2.7869490e+00   5.4672559e+00   8.2942605e+00   6.2989355e+00
   7.1946768e+00   5.2591974e+00   5.0799851e+00   7.1700499e+00   6.8509411e+00   6.4123080e+00   6.1080728e+00   6.8639998e+00   5.8106662e+00   7.2680156e+00   5.5221231e+00   5.6113207e+00   5.8155412e+00   6.4368934e+00   4.8481860e+00   5.8459649e+00   2.7821650e+00   5.8020579e+00   6.9572734e+00   6.0071960e+00
   6.8614634e+00   4.7483366e+00   4.9205540e+00   7.1463041e+00   6.6008531e+00   6.2506210e+00   5.1853736e+00   5.7362994e+00   6.0686155e+00   6.2677846e+00   8.4034356e+00   6.0295581e+00   5.8056636e+00   6.5348804e+00   4.9651301e+00   7.4079472e+00   4.0598410e+00   5.1328325e+00   7.2061679e+00   5.9057716e+00
   7.1365438e+00   5.3052671e+00   5.1504459e+00   6.8410110e+00   6.4731856e+00   6.1689047e+00   5.5748166e+00   5.8312318e+00   6.0537860e+00   7.0908582e+00   5.5006522e+00   6.0182393e+00   5.8892171e+00   6.7338974e+00   5.1708346e+00   6.6106657e+00   2.7772848e+00   5.4924405e+00   6.9707189e+00   6.1306058e+00
   7.7701062e+00   5.4111697e+00   5.2972844e+00   7.0411540e+00   6.7091945e+00   6.2719709e+00   5.1972620e+00   5.5856427e+00   6.1004254e+00   6.5412893e+00   5.5202356e+00   5.9337379e+00   5.8693359e+00   6.8928115e+00   5.2022435e+00   6.7643757e+00   2.8135709e+00   5.9030110e+00   6.9322892e+00   6.4038782e+00
   7.0731893e+00   5.0054553e+00   5.8073536e+00   7.2927234e+00   6.4540784e+00   7.2812081e+00   5.2939093e+00   5.6242297e+00   6.8230666e+00   6.7702628e+00   5.7315392e+00   5.9781710e+00   5.1562201e+00   6.6884205e+00   5.5976636e+00   6.3361447e+00   2.8994724e+00   5.8084317e+00   6.6460768e+00   6.8308894e+00
   7.7031612e+00   5.5166883e+00   5.0641111e+00   7.1236920e+00   6.3638568e+00   6.3305340e+00   5.5592896e+00   5.6765956e+00   5.8310838e+00   6.6975121e+00   5.5685610e+00   5.7218606e+00   5.6433056e+00   6.7605428e+00   5.2030617e+00   6.3720328e+00   2.6790741e+00   6.4411326e+00   6.8804737e+00   6.1644044e+00
   7.0449188e+00   5.2322952e+00   5.5402077e+00   7.2476387e+00   6.7798917e+00   6.1491147e+00   5.4553754e+00   6.0005864e+00   6.1259995e+00   6.4683925e+00   5.3814383e+00   5.9019820e+00   5.1163959e+00   6.2224870e+00   4.8797000e+00   6.0808791e+00   3.2252756e+00   5.1960599e+00   7.0804798e+00   5.8529199e+00
   8.8588558e+00   5.5015374e+00   5.7292907e+00   6.9693940e+00   6.4722502e+00   6.1129252e+00   5.5875903e+00   5.6458660e+00   5.8107894e+00   6.6160012e+00   5.2838207e+00   6.1158518e+00   5.6795226e+00   6.5909537e+00   5.4283635e+00   6.1507846e+00   3.1695995e+00   7.5823513e+00   6.8478752e+00   6.1833446e+00
   6.7209606e+00   5.2557800e+00   5.2254296e+00   6.8264072e+00   6.1383825e+00   6.1860184e+00   6.3857974e+00   5.5584140e+00   6.1310147e+00   6.2505226e+00   5.4903645e+00   6.0132283e+00   5.5324126e+00   6.3154159e+00   5.7827990e+00   6.5887806e+00   3.2583770e+00   5.7156654e+00   7.1512387e+00   5.8477433e+00
   6.9189096e+00   4.9785585e+00   5.7445660e+00   6.7788186e+00   6.3983505e+00   6.0736823e+00   5.5353706e+00   6.2283615e+00   5.9683248e+00   6.5190144e+00   5.5662254e+00   5.8497449e+00   5.5880516e+00   6.3456769e+00   5.1319509e+00   6.2788864e+00   2.2035766e+00   5.6141828e+00   7.0126837e+00   6.1394100e+00
